city,lat,lng,iso2,admin_name
Hlatikulu,-27,31.4167,SZ,Shiselweni
Nhlangano,-27.1122,31.1983,SZ,Shiselweni
Piggs Peak,-25.961,31.247,SZ,Hhohho
Siteki,-26.455,31.952,SZ,Lubombo
Manzini,-26.495,31.388,SZ,Manzini
Grand Turk,21.4664,-71.136,TC,
Doba,8.6504,16.85,TD,Logone Oriental
Massakory,12.996,15.7293,TD,Hadjer-Lamis
Koumra,8.9126,17.5539,TD,Mandoul
Pala,9.3642,14.9046,TD,Mayo-Kébbi Ouest
Moundou,8.55,16.09,TD,Logone Occidental
Bol,13.459,14.7147,TD,Lac
Zouar,20.4587,16.5278,TD,Tibesti
Ndjamena,12.1131,15.0491,TD,Ville de N’Djaména
Bongor,10.2859,15.3872,TD,Mayo-Kébbi Est
Oum Hadjer,13.3004,19.6833,TD,Batha
Lai,9.395,16.305,TD,Tandjilé
Kelo,9.3171,15.8,TD,Tandjilé
Ati,13.2171,18.3333,TD,Batha
Am Timan,11.0333,20.2833,TD,Salamat
Pala,9.3504,14.9666,TD,Mayo-Kébbi Ouest
Massenya,11.4039,16.1705,TD,Chari-Baguirmi
Mongo,12.1837,18.7,TD,Guéra
Mao,14.1194,15.3133,TD,Kanem
Fada,17.1847,21.5902,TD,Ennedi-Ouest
Bardai,21.3549,17.0012,TD,Tibesti
Moussoro,13.6414,16.4894,TD,Barh el Gazel
Goz Beida,12.2248,21.4103,TD,Sila
Am Djarass,16.0659,22.8431,TD,Ennedi-Est
Biltine,14.5333,20.9167,TD,Wadi Fira
Abeche,13.84,20.83,TD,Ouaddaï
Faya Largeau,17.9167,19.1167,TD,Borkou
Sarh,9.15,18.39,TD,Moyen-Chari
Lome,6.1319,1.2228,TG,Maritime
Kpalime,6.9004,0.63,TG,
Atakpame,7.53,1.12,TG,Plateaux
Mango,10.3596,0.4708,TG,Savanes
Kara,9.5511,1.1861,TG,Kara
Sokode,8.9905,1.15,TG,Centrale
Dapaong,10.8623,0.2076,TG,Savanes
Bassar,9.261,0.789,TG,Kara
Sotouboua,8.557,0.985,TG,Centrale
Amnat Charoen,15.8585,104.6288,TH,Amnat Charoen
Chiang Rai,19.9119,99.8265,TH,Chiang Rai
Bangkok,13.75,100.5166,TH,Krung Thep Maha Nakhon
Samut Prakan,13.6069,100.6115,TH,Samut Prakan
Rayong,12.6718,101.2815,TH,Rayong
Chon Buri,13.4004,101,TH,Chon Buri
Si Racha,13.159,100.9287,TH,Chon Buri
Phitsanulok,16.8283,100.2729,TH,Phitsanulok
Yala,6.5505,101.2851,TH,Yala
Phayao,19.1707,99.9083,TH,Phayao
Phatthalung,7.615,100.081,TH,Phatthalung
Nong Khai,17.8733,102.7479,TH,Nong Khai
Sukhothai,17.0119,99.7515,TH,Sukhothai
Sing Buri,14.887,100.401,TH,Sing Buri
Satun,6.6167,100.0667,TH,Satun
Ranong,9.962,98.638,TH,Ranong
Prachin Buri,14.0572,101.3768,TH,Prachin Buri
Sa Kaeo,13.8141,102.0722,TH,Sa Kaeo
Roi Et,16.051,103.655,TH,Roi Et
Phuket,7.8765,98.3815,TH,Phuket
Phrae,18.1533,100.1629,TH,Phrae
Phichit,16.439,100.349,TH,Phichit
Phetchabun,16.419,101.159,TH,Phetchabun
Chaiyaphum,15.804,102.0386,TH,Chaiyaphum
Chanthaburi,12.6133,102.0979,TH,Chanthaburi
Chainat,15.179,100.126,TH,Chai Nat
Chachoengsao,13.679,101.076,TH,Chachoengsao
Ang Thong,14.5833,100.45,TH,Ang Thong
Surat Thani,9.1501,99.3401,TH,Surat Thani
Ayutthaya,14.3588,100.5684,TH,Phra Nakhon Si Ayutthaya
Phangnga,8.451,98.534,TH,Phangnga
Lampang,18.2916,99.4813,TH,Lampang
Kalasin,16.428,103.509,TH,Kalasin
Nakhon Sawan,15.7,100.07,TH,Nakhon Sawan
Nakhon Phanom,17.3945,104.7695,TH,Nakhon Phanom
Maha Sarakham,16.184,103.298,TH,Maha Sarakham
Lop Buri,14.804,100.6186,TH,Lop Buri
Loei,17.4919,101.7315,TH,Loei
Uthai Thani,15.3819,100.0264,TH,Uthai Thani
Trang,7.5634,99.608,TH,Trang
Phetchaburi,13.1133,99.9412,TH,Phetchaburi
Yasothon,15.788,104.151,TH,Yasothon
Surin,14.8868,103.4915,TH,Surin
Uttaradit,17.6316,100.0972,TH,Uttaradit
Mae Hong Son,19.301,97.969,TH,Mae Hong Son
Samut Songkhram,13.413,100.001,TH,Samut Songkhram
Aranyaprathet,13.6824,102.4969,TH,Sa Kaeo
Tak,16.8847,99.1293,TH,Tak
Chiang Mai,18.8,98.98,TH,Chiang Mai
Narathiwat,6.4318,101.8214,TH,Narathiwat
Songkhla,7.21,100.56,TH,Songkhla
Hat Yai,6.9964,100.4714,TH,Songkhla
Ubon Ratchathani,15.25,104.83,TH,Ubon Ratchathani
Trat,12.237,102.509,TH,Trat
Kanchanaburi,14.0174,99.522,TH,Kanchanaburi
Bua Yai,15.584,102.4186,TH,Nakhon Ratchasima
Sakhon Nakhon,17.1679,104.1479,TH,Sakon Nakhon
Lamphun,18.503,99.074,TH,Lamphun
Nakhon Pathom,13.818,100.064,TH,Nakhon Pathom
Ratchaburi,13.5419,99.8215,TH,Ratchaburi
Udon Thani,17.4048,102.7893,TH,Udon Thani
Samut Sakhon,13.536,100.274,TH,Samut Sakhon
Sisaket,15.1203,104.3298,TH,Sisaket
Supham Buri,14.471,100.129,TH,Suphan Buri
Nakhon Ratchasima,15,102.1,TH,Nakhon Ratchasima
Nonthaburi,13.8337,100.4833,TH,Nonthaburi
Mae Sot,16.7162,98.5708,TH,Tak
Khon Kaen,16.42,102.83,TH,Khon Kaen
Mukdahan,16.5453,104.7235,TH,Mukdahan
Nong Bua Lamphu,17.2041,102.4407,TH,Nong Bua Lamphu
Thung Song,8.154,99.7286,TH,Nakhon Si Thammarat
Nakhon Si Thammarat,8.4,99.97,TH,Nakhon Si Thammarat
Krabi,8.052,98.912,TH,Krabi
Pathum Thani,14.0171,100.5333,TH,Pathum Thani
Nakhon Nayok,14.2,101.216,TH,Nakhon Nayok
Prachuap Khiri Khan,11.803,99.8,TH,Prachuap Khiri Khan
Nan,18.7868,100.7715,TH,Nan
Bueng Kan,18.363,103.6519,TH,Bueng Kan
Hua Hin,12.5697,99.9443,TH,Prachuap Khiri Khan
Kamphaeng Phet,16.473,99.529,TH,Kamphaeng Phet
Chumphon,10.5127,99.1872,TH,Chumphon
Pattani,6.864,101.25,TH,Pattani
Buriram,15.0004,103.1166,TH,Buriram
Saraburi,14.5304,100.88,TH,Sara Buri
Khorugh,37.4875,71.5476,TJ,Kŭhistoni Badakhshon
Qurghonteppa,37.8373,68.7713,TJ,Khatlon
Kulob,37.9212,69.7757,TJ,Khatlon
Konibodom,40.2922,70.4272,TJ,Sughd
Khujand,40.29,69.6199,TJ,Sughd
Uroteppa,39.9219,69.0015,TJ,Sughd
Dushanbe,38.56,68.7739,TJ,Dushanbe
Kuybyshevskiy,37.9794,68.689,TJ,Khatlon
Dili,-8.5594,125.5795,TL,Díli
Turkmenbasy,40.023,52.9697,TM,Balkan
Dasoguz,41.84,59.965,TM,Daşoguz
Koneurgench,42.3167,59.1667,TM,
Balkanabat,39.5124,54.3649,TM,Balkan
Celeken,39.4362,53.1226,TM,Balkan
Atamyrat,37.8248,65.1997,TM,Lebap
Mary,37.6,61.8333,TM,Mary
Turkmenabat,39.11,63.58,TM,Lebap
Tejen,37.3786,60.496,TM,Ahal
Kaka,37.3503,59.6,TM,Ahal
Gyzlarbat,38.9755,56.2778,TM,Balkan
Buzmeyin,38.0517,58.21,TM,Ahal
Ashgabat,37.95,58.3833,TM,
Anew,37.8875,58.516,TM,Ahal
Dehibat,32.017,10.7,TN,Tataouine
Zarzis,33.5104,11.1,TN,Médenine
Gabes,33.9004,10.1,TN,Gabès
Gafsa,34.4204,8.78,TN,Gafsa
Qasserine,35.1804,8.83,TN,Kasserine
Sdid Bouzid,35.0167,9.5,TN,Sidi Bouzid
Sfax,34.75,10.72,TN,Sfax
Mahdia,35.4839,11.0409,TN,Mahdia
Monastir,35.7307,10.7673,TN,Monastir
Sousse,35.83,10.625,TN,Sousse
Qairouan,35.6804,10.1,TN,Kairouan
El Kef,36.1826,8.7148,TN,Kef
Jendouba,36.5,8.75,TN,Jendouba
Beja,36.7304,9.19,TN,Béja
Bizerte,37.2904,9.855,TN,Bizerte
L'Ariana,36.8667,10.2,TN,Tunis
Ben Arous,36.7531,10.2189,TN,Tunis
Zaghouan,36.4,10.147,TN,Zaghouan
Siliana,36.0833,9.3833,TN,Siliana
Nabeul,36.4603,10.73,TN,Nabeul
Manouba,36.808,10.0972,TN,Tunis
Kebili,33.69,8.971,TN,Kébili
Tataouine,33,10.4667,TN,Tataouine
Medenine,33.4,10.4167,TN,Médenine
Tozeur,33.9304,8.13,TN,Tozeur
Tunis,36.8028,10.1797,TN,Tunis
Ben Gardane,33.1404,11.22,TN,Médenine
Neiafu,-18.6496,-173.9833,TO,Vava‘u
Nukualofa,-21.1385,-175.2206,TO,Tongatapu
Isparta,37.77,30.53,TR,Isparta
Sivas,39.7454,37.035,TR,Sivas
Kilis,36.7204,37.12,TR,Kilis
Edirne,41.6704,26.57,TR,Edirne
Bingol,38.885,40.498,TR,Bingöl
Corum,40.52,34.95,TR,Çorum
Igdir,39.9237,44.045,TR,Iğdır
Batman,37.8904,41.14,TR,Batman
Rize,41.0208,40.5219,TR,Rize
Ardahan,41.1087,42.7022,TR,Ardahan
Adiyaman,37.7704,38.2799,TR,Adıyaman
Bitlis,38.394,42.123,TR,Bitlis
Trabzon,40.98,39.72,TR,Trabzon
Mardin,37.3115,40.7427,TR,Mardin
Gaziantep,37.075,37.385,TR,Gaziantep
Sinop,42.023,35.153,TR,Sinop
Manisa,38.6304,27.44,TR,Manisa
Aydin,37.85,27.85,TR,Aydın
Giresun,40.913,38.39,TR,Giresun
Iskenderun,36.5804,36.17,TR,Hatay
Kahramanmaras,37.61,36.945,TR,Kahramanmaraş
Adana,36.995,35.32,TR,Adana
Osmaniye,37.0742,36.2478,TR,Osmaniye
Kayseri,38.735,35.49,TR,Kayseri
Samsun,41.28,36.3437,TR,Samsun
Yozgat,39.818,34.815,TR,Yozgat
Bafra,41.5682,35.9069,TR,Samsun
Amasya,40.6537,35.833,TR,Amasya
Tokat,40.306,36.563,TR,Tokat
Nigde,37.976,34.694,TR,Niğde
Kirikkale,39.8504,33.53,TR,Kırıkkale
Burdur,37.7167,30.2833,TR,Burdur
Kirsehir,39.142,34.171,TR,Kırşehir
Karabuk,41.2,32.6,TR,Karabük
Karaman,37.1815,33.215,TR,Karaman
Nevsehir,38.624,34.724,TR,Nevşehir
Aksaray,38.3725,34.0254,TR,Aksaray
Polatli,39.5842,32.1472,TR,Ankara
Afyon,38.7504,30.55,TR,Afyonkarahisar
Kastamonu,41.389,33.783,TR,Kastamonu
Bolu,40.7363,31.6061,TR,Bolu
Antalya,36.89,30.7,TR,Antalya
Konya,37.875,32.475,TR,Konya
Cankiri,40.607,33.621,TR,Çankırı
Ankara,39.9272,32.8644,TR,Ankara
Balikesir,39.6504,27.89,TR,Balıkesir
Bartin,41.6358,32.3375,TR,Bartın
Duzce,40.8389,31.1639,TR,Düzce
Zonguldak,41.4304,31.78,TR,Zonguldak
Eskisehir,39.795,30.53,TR,Eskişehir
Adapazari,40.8,30.415,TR,Sakarya
Izmit,40.776,29.9306,TR,Kocaeli
Yalova,40.655,29.2769,TR,Yalova
Bilecik,40.15,29.983,TR,Bilecik
Istanbul,41.105,29.01,TR,İstanbul
Denizli,37.7704,29.08,TR,Denizli
Mugla,37.2164,28.3639,TR,Muğla
Tekirdag,40.9909,27.51,TR,Tekirdağ
Kutahya,39.42,29.93,TR,Kütahya
Kirklareli,41.743,27.226,TR,Kırklareli
Usak,38.6804,29.42,TR,Uşak
Soke,37.7512,27.4103,TR,Aydın
Hatay,36.2304,36.12,TR,Hatay
Malatya,38.3704,38.3,TR,Malatya
Elazig,38.68,39.23,TR,Elazığ
Artvin,41.183,41.818,TR,Artvin
Sirnak,37.5139,42.4543,TR,Şırnak
Hakkari,37.5744,43.7408,TR,Hakkâri
Samandagi,36.1171,35.9333,TR,Hatay
Gumushane,40.464,39.484,TR,Gümüşhane
Tunceli,39.1167,39.5333,TR,Tunceli
Bayburt,40.2563,40.2229,TR,Bayburt
Erzincan,39.7526,39.4928,TR,Erzincan
Agri,39.7198,43.0513,TR,Ağrı
Mus,38.749,41.4969,TR,Muş
Izmir,38.4361,27.1518,TR,İzmir
Van,38.4954,43.4,TR,Van
Kars,40.6085,43.0975,TR,Kars
Diyarbakir,37.9204,40.23,TR,Diyarbakır
Erzurum,39.9204,41.29,TR,Erzurum
Luleburgaz,41.4067,27.3552,TR,Kırklareli
Bursa,40.2,29.07,TR,Bursa
Canakkale,40.1459,26.4064,TR,Çanakkale
Mersin,36.8004,34.6128,TR,Mersin
Tarsus,36.9204,34.88,TR,Mersin
Tatvan,38.5066,42.2816,TR,Bitlis
Nusaybin,37.075,41.2184,TR,Mardin
Ordu,41.0004,37.8699,TR,Ordu
Siirt,37.944,41.933,TR,Siirt
Eregli,37.5063,34.0517,TR,Konya
Sanliurfa,37.17,38.795,TR,Şanlıurfa
Port-of-Spain,10.652,-61.517,TT,Port of Spain
Arima,10.6374,-61.2823,TT,Arima
Aranguez,10.6472,-61.4461,TT,San Juan/Laventille
Chaguanas,10.5167,-61.4167,TT,Chaguanas
Couva,10.4232,-61.4618,TT,Couva/Tabaquite/Talparo
Debe,10.2085,-61.4527,TT,Penal/Debe
Diego Martin,10.7208,-61.5662,TT,Diego Martin
Point Fortin,10.1741,-61.6841,TT,Point Fortin
Princes Town,10.2718,-61.371,TT,Princes Town
Rio Claro,10.3059,-61.1756,TT,Mayaro/Rio Claro
San Fernando,10.2805,-61.4594,TT,San Fernando
Sangre Grande,10.5871,-61.1322,TT,Sangre Grande
Scarborough,11.1811,-60.7333,TT,Tobago
Siparia,10.1453,-61.5074,TT,Siparia
Tunapuna,10.6524,-61.3888,TT,Tunapuna/Piarco
Funafuti,-8.5167,179.2166,TV,Funafuti
Taipei,25.0358,121.5683,TW,Taipei
Nangan,26.1504,119.9328,TW,Lienchiang
Magong,23.5667,119.5833,TW,Penghu
Pingtung,22.6817,120.4817,TW,Pingtung
Bade,24.9575,121.2989,TW,Taoyuan
Hualien,23.9837,121.6,TW,Hualien
Miaoli,24.57,120.82,TW,Miaoli
Zhubei,24.8333,121.0119,TW,Hsinchu
Yangmei,24.9167,121.15,TW,Taoyuan
Taitung,22.7554,121.14,TW,Taitung
Taoyuan,24.9889,121.3111,TW,Taoyuan
Pingzhen,24.9439,121.2161,TW,Taoyuan
Zhongli,24.965,121.2168,TW,Taoyuan
Taibao,23.45,120.3333,TW,Chiayi
Yilan,24.75,121.75,TW,Yilan
Changhua,24.0734,120.5134,TW,Changhua
Nantou,23.9167,120.6833,TW,Nantou
Douliou,23.7075,120.5439,TW,Yunlin
Puzi,23.4611,120.2419,TW,Chiayi
Hsinchu,24.8168,120.9767,TW,Hsinchu
Chiayi,23.4755,120.4351,TW,Chiayi
Banqiao,25.0143,121.4672,TW,New Taipei
Taichung,24.1521,120.6817,TW,Taichung
Keelung,25.1333,121.7333,TW,Keelung
Tainan,23,120.2,TW,Tainan
Kaohsiung,22.6333,120.2666,TW,Kaohsiung
Jincheng,24.4341,118.3171,TW,Kinmen
Sumbawanga,-7.9596,31.62,TZ,Rukwa
Mtwara,-10.2696,40.19,TZ,Mtwara
Koani,-6.1333,39.2833,TZ,Zanzibar Central/South
Mbeya,-8.89,33.43,TZ,Mbeya
Zanzibar,-6.16,39.2,TZ,Zanzibar Urban/West
Uvinza,-5.1196,30.39,TZ,Kigoma
Musoma,-1.4896,33.8,TZ,Mara
Tanga,-5.07,39.09,TZ,Tanga
Kigoma,-4.8796,29.61,TZ,Kigoma
Kakonko,-3.2796,30.96,TZ,Kigoma
Moshi,-3.3396,37.34,TZ,Kilimanjaro
Arusha,-3.36,36.67,TZ,Arusha
Lindi,-10,39.7,TZ,Lindi
Kilindoni,-7.9163,39.65,TZ,Coast
Kibiti,-7.7296,38.95,TZ,Coast
Mikumi,-7.3996,36.98,TZ,Morogoro
Chake Chake,-5.2395,39.77,TZ,Pemba South
Kasulu,-4.5796,30.1,TZ,Kigoma
Biharamulo,-2.6296,31.31,TZ,Kagera
Bukoba,-1.3196,31.8,TZ,Kagera
Iringa,-7.7696,35.69,TZ,Iringa
Songea,-10.68,35.65,TZ,Ruvuma
Ngara,-2.4695,30.65,TZ,Kagera
Mwanza,-2.52,32.93,TZ,Mwanza
Wete,-5.0635,39.7258,TZ,Pemba North
Babati,-4.2195,35.75,TZ,Manyara
Singida,-4.8196,34.74,TZ,Singida
Morogoro,-6.82,37.66,TZ,Morogoro
Tabora,-5.02,32.8,TZ,Tabora
Dodoma,-6.1833,35.75,TZ,
Dar es Salaam,-6.8,39.2683,TZ,
Ifakara,-8.1296,36.68,TZ,Morogoro
Tunduma,-9.2846,32.7749,TZ,Mbeya
Tunduru,-11.0896,37.37,TZ,Ruvuma
Itigi,-5.6996,34.48,TZ,Singida
Masasi,-10.7296,38.7999,TZ,Mtwara
Kipili,-7.4329,30.6,TZ,Rukwa
Tukuyu,-9.2496,33.64,TZ,Mbeya
Manyoni,-5.7796,34.9,TZ,Singida
Mbamba Bay,-11.2829,34.7666,TZ,Ruvuma
Nzega,-4.2096,33.18,TZ,Tabora
Ngorongoro,-3.2496,35.52,TZ,Arusha
Kanyato,-4.4565,30.2614,TZ,Kigoma
Kilosa,-6.8396,36.99,TZ,Morogoro
Same,-4.0696,37.72,TZ,Kilimanjaro
Sikonge,-5.6295,32.77,TZ,Tabora
Korogwe,-5.0896,38.54,TZ,Tanga
Bagamoyo,-6.4396,38.89,TZ,Coast
Kibaha,-6.7667,38.9167,TZ,Coast
Mpwapwa,-6.3496,36.48,TZ,Dodoma
Oldeani,-3.3496,35.55,TZ,Arusha
Karema,-6.8162,30.4333,TZ,Katavi
Nyahanga,-2.3829,33.55,TZ,Simiyu
Mbulu,-3.8496,35.53,TZ,Manyara
Kahama,-3.8196,32.58,TZ,Shinyanga
Shinyanga,-3.6596,33.42,TZ,Shinyanga
Vwawa,-9.1081,32.9347,TZ,
Bariadi,-2.8069,33.9878,TZ,Simiyu
Geita,-2.8662,32.1666,TZ,Geita
Mahonda,-5.9897,39.2519,TZ,Zanzibar North
Mkokotoni,-5.879,39.26,TZ,Zanzibar North
Mpanda,-6.3596,31.05,TZ,Katavi
Njombe,-9.3296,34.77,TZ,Njombe
Uzhgorod,48.63,22.25,UA,Zakarpats’ka Oblast’
Kiev,50.4334,30.5166,UA,"Kyyiv, Misto"
Ivano-Frankivsk,48.9348,24.7094,UA,Ivano-Frankivs’ka Oblast’
Kherson,46.6325,32.6007,UA,Khersons’ka Oblast’
Donetsk,48,37.83,UA,Donets’ka Oblast’
Khmelnytskyy,49.4249,27.0015,UA,Khmel’nyts’ka Oblast’
Makiyivka,48.0297,37.9746,UA,Donets’ka Oblast’
Mykolayiv,46.9677,31.9843,UA,Mykolayivs’ka Oblast’
Lvov,49.835,24.03,UA,L’vivs’ka Oblast’
Odessa,46.49,30.71,UA,Odes’ka Oblast’
Kharkiv,50,36.25,UA,Kharkivs’ka Oblast’
Zaporizhzhya,47.8573,35.1768,UA,Zaporiz’ka Oblast’
Luhansk,48.5698,39.3344,UA,Luhans’ka Oblast’
Sumy,50.9243,34.7809,UA,Sums’ka Oblast’
Ternopil,49.536,25.5821,UA,Ternopil’s’ka Oblast’
Poltava,49.574,34.5703,UA,Poltavs’ka Oblast’
Vinnytsya,49.2254,28.4816,UA,Vinnyts’ka Oblast’
Simferopol',44.9572,34.1108,UA,"Krym, Avtonomna Respublika"
Lutsk,50.7472,25.3334,UA,Volyns’ka Oblast’
Chernivtsi,48.3053,25.9216,UA,Chernivets’ka Oblast’
Cherkasy,49.4347,32.0709,UA,Cherkas’ka Oblast’
Mariupol,47.0962,37.5562,UA,Donets’ka Oblast’
Chernobyl,51.3894,30.0989,UA,Kyyivs’ka Oblast’
Zhytomyr,50.2456,28.6622,UA,Zhytomyrs’ka Oblast’
Horlivka,48.2996,38.0547,UA,Donets’ka Oblast’
Kramatorsk,48.7194,37.5344,UA,Donets’ka Oblast’
Lysychansk,48.9204,38.4274,UA,Luhans’ka Oblast’
Melitopol,46.8378,35.3775,UA,Zaporiz’ka Oblast’
Chernihiv,51.5049,31.3015,UA,Chernihivs’ka Oblast’
Nizhyn,51.0541,31.8903,UA,Chernihivs’ka Oblast’
Berdyansk,46.7568,36.7868,UA,Zaporiz’ka Oblast’
Kovel,51.2171,24.7166,UA,Volyns’ka Oblast’
Kupyansk,49.7218,37.5981,UA,Kharkivs’ka Oblast’
Nikopol,47.5666,34.4062,UA,Dnipropetrovs’ka Oblast’
Rivne,50.6166,26.2528,UA,Rivnens’ka Oblast’
Uman,48.7543,30.2109,UA,Cherkas’ka Oblast’
Drohobych,49.3444,23.4994,UA,L’vivs’ka Oblast’
Konotop,51.2424,33.209,UA,Sums’ka Oblast’
Voznesensk,47.5504,31.3333,UA,Mykolayivs’ka Oblast’
Korosten,50.9504,28.65,UA,Zhytomyrs’ka Oblast’
Kamyanets-Podilskyy,48.6843,26.5809,UA,Khmel’nyts’ka Oblast’
Shostka,51.8734,33.4797,UA,Sums’ka Oblast’
Kryvyy Rih,47.9283,33.345,UA,Dnipropetrovs’ka Oblast’
Izmayil,45.3503,28.8374,UA,Odes’ka Oblast’
Bila Tserkva,49.7743,30.1309,UA,Kyyivs’ka Oblast’
Brovary,50.4943,30.7809,UA,Kyyivs’ka Oblast’
Sevastopol',44.5883,33.5224,UA,"Sevastopol’, Misto"
Kremenchuk,49.0835,33.4296,UA,Poltavs’ka Oblast’
Kirovohrad,48.5041,32.2603,UA,Kirovohrads’ka Oblast’
Dnipro,48.48,35,UA,Dnipropetrovs’ka Oblast’
Illichivsk,46.3,30.6666,UA,Odes’ka Oblast’
Rukungiri,-0.8411,29.9419,UG,Rukungiri
Kanungu,-0.9575,29.7897,UG,Kanungu
Katwe,-0.1296,29.92,UG,Kasese
Kumi,1.4608,33.9361,UG,Kumi
Bugiri,0.5714,33.7417,UG,Bugiri
Kasese,0.2325,29.9883,UG,Kasese
Kibale,0.8,31.0667,UG,Kibaale
Kiboga,0.9161,31.7742,UG,Kiboga
Bushenyi,-0.5853,30.2114,UG,Bushenyi
Hoima,1.4356,31.3436,UG,Hoima
Kayunga,0.7025,32.8886,UG,Kayunga
Jinja,0.4404,33.1999,UG,Jinja
Nakapiripirit,1.9167,34.7833,UG,Nakapiripirit
Kyenjojo,0.6328,30.6214,UG,Kyenjojo
Kalangala,-0.3089,32.225,UG,Kalangala
Mukono,0.3533,32.7553,UG,Mukono
Sembabule,-0.0772,31.4567,UG,Sembabule
Kamwenge,0.2111,30.4208,UG,Kamwenge
Wakiso,0.4044,32.4594,UG,Wakiso
Ntungamo,-0.8794,30.2642,UG,Ntungamo
Nakasongola,1.3089,32.4564,UG,Nakasongola
Kabale,-1.2496,29.98,UG,Kabale
Masindi,1.6744,31.715,UG,Masindi
Rakai,-0.72,31.4839,UG,Rakai
Isingiro,-0.8686,30.8302,UG,Isingiro
Masindi-Port,1.7004,32.0699,UG,Kiryandongo
Zombo,2.5135,30.9091,UG,Zombo
Pallisa,1.145,33.7094,UG,Pallisa
Luwero,0.8492,32.4731,UG,Luwero
Kotido,2.9806,34.1331,UG,Kotido
Lira,2.2604,32.89,UG,Lira
Mubende,0.5904,31.37,UG,Mubende
Buikwe,0.3375,33.0106,UG,Buikwe
Lamwo,3.5297,32.8016,UG,Lamwo
Agago,2.8338,33.3336,UG,Agago
Napak,2.2514,34.2501,UG,Napak
Luuka Town,0.7008,33.3002,UG,Luuka
Otuke,2.5004,33.5007,UG,Otuke
Alebtong,2.2447,33.2547,UG,Alebtong
Amuria,2.0036,33.6511,UG,Amuria
Kole,2.4002,32.8003,UG,Kole
Oyam,2.235,32.385,UG,Oyam
Abim,2.7017,33.6761,UG,Abim
Kaabong,3.5204,34.12,UG,Kaabong
Binyin,1.4167,34.5333,UG,Kween
Bulambuli,1.1667,34.3833,UG,Bulambuli
Bududa,1.0112,34.3311,UG,Bududa
Amudat,1.95,34.95,UG,Amudat
Bukwa,1.2592,34.7539,UG,Bukwa
Kapchorwa,1.3965,34.4509,UG,Kapchorwa
Masaka,-0.3296,31.73,UG,Masaka
Mbale,1.0904,34.17,UG,Mbale
Mbarara,-0.5996,30.65,UG,Mbarara
Tororo,0.7104,34.17,UG,Tororo
Sironko,1.25,34.3,UG,Sironko
Rubirizi,-0.2989,30.1336,UG,Rubirizi
Mitoma,-0.6842,30.07,UG,Mitooma
Ntoroko,1.0411,30.4811,UG,Ntoroko
Kanoni,0.1772,31.8811,UG,Gomba
Kibingo,-0.626,30.4359,UG,Sheema
Nakaseke,0.7517,32.385,UG,Nakaseke
Ibanda,-0.1539,30.5319,UG,Ibanda
Namayingo,0.2398,33.8849,UG,Namayingo
Kitamilo,0.2222,33.2061,UG,Buvuma
Kyegegwa,0.5022,31.0414,UG,Kyegegwa
Lwengo,-0.4161,31.4081,UG,Lwengo
Bukomansimbi,-0.1578,31.6042,UG,Bukomansimbi
Kalungu,-0.1667,31.7569,UG,Kalungu
Kiruhura,-0.2356,30.8725,UG,Kiruhura
Lyantonde,-0.4031,31.1572,UG,Lyantonde
Buyende,1.1517,33.155,UG,Buyende
Ngora,1.4314,33.7772,UG,Ngora
Kibuku,1.0433,33.7975,UG,Kibuku
Buhweju,-0.3503,30.3003,UG,Buhweju
Bukedea,1.3169,34.0506,UG,Bukedea
Kampala,0.3167,32.5833,UG,Kampala
Nebbi,2.4758,31.1025,UG,Nebbi
Bombo,0.5833,32.5333,UG,Luwero
Koboko,3.4136,30.9599,UG,Koboko
Arua,3.0204,30.9,UG,Arua
Maracha,3.2704,30.9553,UG,Maracha
Yumbe,3.4651,31.2469,UG,Yumbe
Bulisa,2.1178,31.4116,UG,Buliisa
Kiryandongo,1.8763,32.0622,UG,Kiryandongo
Gulu,2.78,32.28,UG,Gulu
Adjumani,3.3614,31.8097,UG,Adjumani
Moyo,3.6504,31.72,UG,Moyo
Nwoya,2.6342,32.0011,UG,Nwoya
Amuru,2.8139,31.9387,UG,Amuru
Kisoro,-1.3539,29.6983,UG,Kisoro
Kitgum,3.3004,32.87,UG,Kitgum
Pader,3.05,33.2167,UG,Pader
Katakwi,1.8911,33.9661,UG,Katakwi
Entebbe,0.0604,32.46,UG,Wakiso
Moroto,2.5403,34.64,UG,Moroto
Mayuge,0.4578,33.4806,UG,Mayuge
Mityana,0.4004,32.05,UG,Mityana
Bundibugyo,0.7085,30.0634,UG,Bundibugyo
Fort Portal,0.671,30.275,UG,Kabarole
Manafwa,0.9784,34.3743,UG,Manafwa
Namutumba,0.8363,33.6858,UG,Namutumba
Butaleja,0.9166,33.9563,UG,Butaleja
Kaliro,0.8949,33.5048,UG,Kaliro
Gombe,0.1818,32.1158,UG,Butambala
Soroti,1.7104,33.6,UG,Soroti
Amolatar,1.6378,32.8448,UG,Amolatar
Apac,1.9845,32.534,UG,Apac
Mpigi,0.225,32.3136,UG,Mpigi
Kamuli,0.9472,33.1197,UG,Kamuli
Iganga,0.6092,33.4686,UG,Iganga
Kyankwanzi,1.1987,31.8062,UG,Kyankwanzi
Busia,0.4544,34.0758,UG,Busia
Kagadi,0.9378,30.8089,UG,
Mparo,-1.1647,30.0378,UG,
Bupoto,0.9061,34.3578,UG,
Butebo,1.1942,33.9222,UG,
Kakumiro,0.7806,31.3236,UG,
Kibiito,0.4772,30.1925,UG,
